event_id,ticker,t0_utc,direction,cluster_len,peak_abs_ret_3_bp,peak_z_ret_3,peak_volume_mult,peak_range_mult,peak_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy,strength_score,keep_reason
PLTR_20251112_142500,PLTR,2025-11-12 14:25:00+00:00,-1,25,292.3684634814849,5.626056910838728,631.2109193095142,37.51685290729545,0.7919973196333109,2025-11-12 14:10:00+00:00,2025-11-12 14:25:00+00:00,2025-11-12 14:30:00+00:00,2025-11-12 15:25:00+00:00,-0.0053777476113402,-0.0261417322834645,continuation,0.8274616776349981,min_quota
PLTR_20250103_134500,PLTR,2025-01-03 13:45:00+00:00,-1,29,342.41539482415374,6.087637447816489,291.3025435073628,13.459823013907483,0.9531135651318012,2025-01-03 13:30:00+00:00,2025-01-03 13:45:00+00:00,2025-01-03 13:50:00+00:00,2025-01-03 14:45:00+00:00,-0.0050525196117536,0.0306695175731659,reversal,0.8255372874059066,min_quota
PLTR_20250326_132500,PLTR,2025-03-26 13:25:00+00:00,1,16,288.6596840238798,7.0791099103560144,322.7697582261009,9.507036331865129,0.923920362496388,2025-03-26 13:10:00+00:00,2025-03-26 13:25:00+00:00,2025-03-26 13:30:00+00:00,2025-03-26 14:25:00+00:00,0.0036469730123995,-0.0283430232558138,reversal,0.8218069075716203,min_quota
PLTR_20250604_133000,PLTR,2025-06-04 13:30:00+00:00,-1,14,291.63710885157457,7.105396077792927,499.9129507147429,20.768744074775647,0.1355660941284176,2025-06-04 13:15:00+00:00,2025-06-04 13:30:00+00:00,2025-06-04 13:35:00+00:00,2025-06-04 14:30:00+00:00,-0.012637279975929,-0.0255980496724057,continuation,0.8195701965966249,min_quota
PLTR_20241218_141000,PLTR,2024-12-18 14:10:00+00:00,-1,29,396.72947510094536,5.8479769829830985,320.73577782884155,18.905333474499628,0.8147963173821068,2024-12-18 13:55:00+00:00,2024-12-18 14:10:00+00:00,2024-12-18 14:15:00+00:00,2024-12-18 15:10:00+00:00,-0.0031047516198704,0.0249153689911985,reversal,0.8126281386696093,min_quota
PLTR_20241118_142000,PLTR,2024-11-18 14:20:00+00:00,-1,22,702.3632457445106,6.417998365136061,310.5050530465048,15.29605698828196,0.4037839859535441,2024-11-18 14:05:00+00:00,2024-11-18 14:20:00+00:00,2024-11-18 14:25:00+00:00,2024-11-18 15:20:00+00:00,-0.006290273089905,-0.0501760074108382,continuation,0.810994641450739,min_quota
PLTR_20250314_131500,PLTR,2025-03-14 13:15:00+00:00,-1,20,375.7667596072256,6.882696991040291,274.52577963097053,9.852568851024088,0.4213569308525652,2025-03-14 13:00:00+00:00,2025-03-14 13:15:00+00:00,2025-03-14 13:20:00+00:00,2025-03-14 14:15:00+00:00,-0.0032679738562092,0.036795385549484,reversal,0.8097195586461436,min_quota
PLTR_20250908_132500,PLTR,2025-09-08 13:25:00+00:00,1,10,235.8337128358623,6.084092125337048,720.3186306780777,29.108671067905615,0.7820883807452953,2025-09-08 13:10:00+00:00,2025-09-08 13:25:00+00:00,2025-09-08 13:30:00+00:00,2025-09-08 14:25:00+00:00,0.0083984374999999,0.0170766350313125,continuation,0.8093739918205969,min_quota
PLTR_20241016_133000,PLTR,2024-10-16 13:30:00+00:00,-1,13,301.33657351154363,8.026005603660733,465.7007709003817,16.897286210485255,0.0585174729312251,2024-10-16 13:15:00+00:00,2024-10-16 13:30:00+00:00,2024-10-16 13:35:00+00:00,2024-10-16 14:30:00+00:00,-0.0091849751948971,-0.0177915748714867,continuation,0.8080720816908631,min_quota
PLTR_20250219_200000,PLTR,2025-02-19 20:00:00+00:00,-1,14,646.3485793796808,6.862339770577134,19.122552807121625,12.161988026209825,3.5340666897237183,2025-02-19 19:45:00+00:00,2025-02-19 20:00:00+00:00,2025-02-19 20:05:00+00:00,2025-02-19 21:00:00+00:00,-0.017861472561222,-0.086899275839368,continuation,0.8054046448289855,min_quota
PLTR_20240529_205000,PLTR,2024-05-29 20:50:00+00:00,-1,12,355.62499999999943,6.90887302945153,2.373714891973084,11.564857161994146,17.503409478067365,2024-05-29 20:35:00+00:00,2024-05-29 20:50:00+00:00,2024-05-29 20:55:00+00:00,2024-05-29 21:50:00+00:00,-0.008173076923077,0.038846340281144,reversal,0.8025545939548722,min_quota
PLTR_20251202_143000,PLTR,2025-12-02 14:30:00+00:00,1,26,237.04227843622584,6.496616768349104,785.5719832735962,32.38278998320924,0.3658836346586198,2025-12-02 14:15:00+00:00,2025-12-02 14:30:00+00:00,2025-12-02 14:35:00+00:00,2025-12-02 15:30:00+00:00,0.0161794176588472,0.0010150517676401,unclear,0.8012426595625555,high_strength_unclear
PLTR_20250321_123500,PLTR,2025-03-21 12:35:00+00:00,-1,27,292.6313315313212,5.809085459604811,450.2305465690448,6.664936418545797,0.6922797684531881,2025-03-21 12:20:00+00:00,2025-03-21 12:35:00+00:00,2025-03-21 12:40:00+00:00,2025-03-21 13:35:00+00:00,-0.0057626595330426,-0.0140208574739281,continuation,0.7993118364311127,top_global
PLTR_20250203_210500,PLTR,2025-02-03 21:05:00+00:00,1,5,1499.7318715366737,6.446507509784088,6.584779328267546,23.160906389009696,8.077031271536317,2025-02-03 20:50:00+00:00,2025-02-03 21:05:00+00:00,2025-02-03 21:10:00+00:00,2025-02-03 22:05:00+00:00,0.1200454708627498,0.0873676046075839,continuation,0.7982097372465189,top_global
PLTR_20251106_143500,PLTR,2025-11-06 14:35:00+00:00,1,24,357.9763656788559,6.675190297770191,257.9788872040126,12.73792961923385,0.3629179722235705,2025-11-06 14:20:00+00:00,2025-11-06 14:35:00+00:00,2025-11-06 14:40:00+00:00,2025-11-06 15:35:00+00:00,0.0057023384648164,-0.0440962815246781,reversal,0.7981707546821899,top_global
PLTR_20240826_133000,PLTR,2024-08-26 13:30:00+00:00,1,13,217.14470912331808,7.069829597633956,642.0953196347032,19.120500555961836,0.4635629726797177,2024-08-26 13:15:00+00:00,2024-08-26 13:30:00+00:00,2024-08-26 13:35:00+00:00,2024-08-26 14:30:00+00:00,0.0052854392206367,-0.0196606944664659,reversal,0.7981183173214048,top_global
PLTR_20251007_133000,PLTR,2025-10-07 13:30:00+00:00,1,26,242.57563141826037,7.001205029912969,415.8251881403572,12.654422056650612,0.7011343931917529,2025-10-07 13:15:00+00:00,2025-10-07 13:30:00+00:00,2025-10-07 13:35:00+00:00,2025-10-07 14:30:00+00:00,0.0034935950756944,0.0269120247568523,continuation,0.7967355894654626,top_global
PLTR_20250521_171500,PLTR,2025-05-21 17:15:00+00:00,-1,4,358.66238894373123,6.393819922220359,7.311883716362208,7.435406565284305,1.799487781298904,2025-05-21 17:00:00+00:00,2025-05-21 17:15:00+00:00,2025-05-21 17:20:00+00:00,2025-05-21 18:15:00+00:00,-0.0091817821782178,-0.0144758847173412,continuation,0.7886227260041858,top_global
PLTR_20241206_142500,PLTR,2024-12-06 14:25:00+00:00,-1,11,294.544208361891,6.100730388131304,255.38919429174305,12.556631076350453,1.1000381942108373,2024-12-06 14:10:00+00:00,2024-12-06 14:25:00+00:00,2024-12-06 14:30:00+00:00,2024-12-06 15:25:00+00:00,-0.0058599073316979,0.0376997943797119,reversal,0.7847778517147903,top_global
PLTR_20250404_100500,PLTR,2025-04-04 10:05:00+00:00,-1,31,330.26597756207866,6.214263062326436,67.29887479266598,27.79553758113216,2.014120495494605,2025-04-04 09:50:00+00:00,2025-04-04 10:05:00+00:00,2025-04-04 10:10:00+00:00,2025-04-04 11:05:00+00:00,-0.0080908102886124,-0.0345751156561967,continuation,0.7830191499182728,top_global
PLTR_20250430_121500,PLTR,2025-04-30 12:15:00+00:00,-1,21,255.8348294434487,7.189046506636132,340.7525065963061,13.40954121684224,0.6675517025590744,2025-04-30 12:00:00+00:00,2025-04-30 12:15:00+00:00,2025-04-30 12:20:00+00:00,2025-04-30 13:15:00+00:00,-0.005838779956427,-0.0300666199158484,continuation,0.7768613085714347,top_global
PLTR_20241115_142000,PLTR,2024-11-15 14:20:00+00:00,1,32,340.1807723911277,4.872025800146673,352.4310746124456,15.3243739500505,1.0580637703987206,2024-11-15 14:05:00+00:00,2024-11-15 14:20:00+00:00,2024-11-15 14:25:00+00:00,2024-11-15 15:20:00+00:00,0.0038030253206182,0.0195343915690575,continuation,0.771816737668495,top_global
PLTR_20250206_142500,PLTR,2025-02-06 14:25:00+00:00,1,13,288.4371909000971,6.480708525591077,206.33836482106025,11.805007185255338,0.9030687733824688,2025-02-06 14:10:00+00:00,2025-02-06 14:25:00+00:00,2025-02-06 14:30:00+00:00,2025-02-06 15:25:00+00:00,0.0034739454094292,0.0660138476755687,continuation,0.7694689035096991,top_global
PLTR_20240716_093000,PLTR,2024-07-16 09:30:00+00:00,-1,5,314.06138472519496,6.331280862499511,36.28103656086782,25.07225289534307,1.6250850264282952,2024-07-16 09:15:00+00:00,2024-07-16 09:30:00+00:00,2024-07-16 09:35:00+00:00,2024-07-16 10:30:00+00:00,-0.0214532871972317,-0.0053041018387554,continuation,0.7654053123317519,top_global
PLTR_20240924_133000,PLTR,2024-09-24 13:30:00+00:00,-1,11,238.31964454019476,6.368581492746165,570.2207304825837,18.60485759657356,0.0519917822511919,2024-09-24 13:15:00+00:00,2024-09-24 13:30:00+00:00,2024-09-24 13:35:00+00:00,2024-09-24 14:30:00+00:00,-0.0158019489070319,-0.0149852823120149,continuation,0.7649474298245273,top_global
PLTR_20240709_133000,PLTR,2024-07-09 13:30:00+00:00,1,18,279.0952207223607,5.629999181078091,647.6607240312898,14.814356435642978,0.2235585503160878,2024-07-09 13:15:00+00:00,2024-07-09 13:30:00+00:00,2024-07-09 13:35:00+00:00,2024-07-09 14:30:00+00:00,0.0035893754486719,-0.0143061516452075,reversal,0.7645965523743816,top_global
PLTR_20240805_200000,PLTR,2024-08-05 20:00:00+00:00,1,4,1713.6297223961571,5.960606245849002,7.750290844857471,18.02240537305955,11.286653442970474,2024-08-05 19:45:00+00:00,2024-08-05 20:00:00+00:00,2024-08-05 20:05:00+00:00,2024-08-05 21:00:00+00:00,0.0365115793866055,0.1272141706924314,continuation,0.7625475218107087,top_global
PLTR_20240722_133000,PLTR,2024-07-22 13:30:00+00:00,-1,24,241.22412241224245,5.829180731629849,474.6567521367521,14.862279061238889,0.6028846659673013,2024-07-22 13:15:00+00:00,2024-07-22 13:30:00+00:00,2024-07-22 13:35:00+00:00,2024-07-22 14:30:00+00:00,-0.0062275242047027,-0.019829574911534,continuation,0.7572610129996404,top_global
PLTR_20250228_140500,PLTR,2025-02-28 14:05:00+00:00,1,16,327.37345756735704,4.631312010810592,402.0512435253648,7.859348795490519,0.9961396083324832,2025-02-28 13:50:00+00:00,2025-02-28 14:05:00+00:00,2025-02-28 14:10:00+00:00,2025-02-28 15:05:00+00:00,0.0087010565568677,0.0186075169439308,continuation,0.7571009315257742,top_global
PLTR_20240812_133000,PLTR,2024-08-12 13:30:00+00:00,1,23,321.345321345321,4.560952462485111,809.4314418604652,22.497856949940427,0.5448277846654541,2024-08-12 13:15:00+00:00,2024-08-12 13:30:00+00:00,2024-08-12 13:35:00+00:00,2024-08-12 14:30:00+00:00,0.0276214073339942,-0.0490643314333845,reversal,0.7561865839801798,top_global
PLTR_20240822_132500,PLTR,2024-08-22 13:25:00+00:00,-1,10,133.661084652017,6.135006600392356,637.1266255989049,24.83620295596138,1.1132190491466545,2024-08-22 13:10:00+00:00,2024-08-22 13:25:00+00:00,2024-08-22 13:30:00+00:00,2024-08-22 14:25:00+00:00,-0.0039767513000916,0.0042106879606877,reversal,0.7544737798050842,top_global
PLTR_20241122_140500,PLTR,2024-11-22 14:05:00+00:00,1,30,252.52525252525083,4.929390959030549,446.14885988814,18.43782721733896,1.2593967127661967,2024-11-22 13:50:00+00:00,2024-11-22 14:05:00+00:00,2024-11-22 14:10:00+00:00,2024-11-22 15:05:00+00:00,0.0053833605220228,0.0043972091513873,continuation,0.7534909592615386,top_global
PLTR_20260225_143500,PLTR,2026-02-25 14:35:00+00:00,-1,21,255.8766859344952,6.6340961796216975,347.4451317296678,16.60517601458269,0.3565707922105673,2026-02-25 14:20:00+00:00,2026-02-25 14:35:00+00:00,2026-02-25 14:40:00+00:00,2026-02-25 15:35:00+00:00,-0.0076569678407351,0.0320987654320987,reversal,0.751170402975472,top_global
PLTR_20250627_195000,PLTR,2025-06-27 19:50:00+00:00,-1,7,547.6518280556797,5.780748128004386,16.707300213417007,9.408086100059288,5.432669275010004,2025-06-27 19:35:00+00:00,2025-06-27 19:50:00+00:00,2025-06-27 19:55:00+00:00,2025-06-27 20:50:00+00:00,-0.0341750108837612,0.0082638419352414,reversal,0.7495683578054961,top_global
PLTR_20240606_133000,PLTR,2024-06-06 13:30:00+00:00,1,14,224.1079199303764,6.792645102684196,438.9831772127701,18.889154494327776,0.2521873034500289,2024-06-06 13:15:00+00:00,2024-06-06 13:30:00+00:00,2024-06-06 13:35:00+00:00,2024-06-06 14:30:00+00:00,0.0056521739130435,0.0110592304366623,continuation,0.748684917914368,top_global
PLTR_20250102_143000,PLTR,2025-01-02 14:30:00+00:00,-1,21,455.3583711652198,5.670337279310905,291.3028842891076,21.079927655313,0.3244235128962535,2025-01-02 14:15:00+00:00,2025-01-02 14:30:00+00:00,2025-01-02 14:35:00+00:00,2025-01-02 15:30:00+00:00,-0.0182830809743251,0.0023953412891923,unclear,0.7446517510945667,high_strength_unclear
PLTR_20241001_133000,PLTR,2024-10-01 13:30:00+00:00,-1,11,204.3040043584843,6.43082890096774,713.5396015149021,25.048424255836128,0.0887385203397869,2024-10-01 13:15:00+00:00,2024-10-01 13:30:00+00:00,2024-10-01 13:35:00+00:00,2024-10-01 14:30:00+00:00,-0.003006993006993,-0.0148887725867453,continuation,0.7431371648528085,top_global
PLTR_20240607_211500,PLTR,2024-06-07 21:15:00+00:00,-1,9,330.3964757709243,5.931705570675486,1.2485607891117985,11.580119178185653,29.248609725799337,2024-06-07 21:00:00+00:00,2024-06-07 21:15:00+00:00,2024-06-07 21:20:00+00:00,2024-06-07 22:15:00+00:00,-0.0153714773697695,-0.0082393755420641,continuation,0.7425091571305862,top_global
PLTR_20260108_142500,PLTR,2026-01-08 14:25:00+00:00,-1,21,249.33227395940395,7.639493914551255,253.2017296050735,16.144114885911385,0.6889305936029352,2026-01-08 14:10:00+00:00,2026-01-08 14:25:00+00:00,2026-01-08 14:30:00+00:00,2026-01-08 15:25:00+00:00,-0.0034361307319882,-0.0208625336927223,continuation,0.7401541877802571,top_global
PLTR_20240906_210500,PLTR,2024-09-06 21:05:00+00:00,1,5,823.9947264337521,5.5986941605844045,4.24742957632513,20.97779321104554,13.613765593242798,2024-09-06 20:50:00+00:00,2024-09-06 21:05:00+00:00,2024-09-06 21:10:00+00:00,2024-09-06 22:05:00+00:00,0.0039708802117803,0.0764667106130518,continuation,0.7385431501630486,top_global
PLTR_20250903_132500,PLTR,2025-09-03 13:25:00+00:00,-1,14,181.73645003852988,6.728310834116726,396.9728749527768,24.949755958694517,0.7128830689626342,2025-09-03 13:10:00+00:00,2025-09-03 13:25:00+00:00,2025-09-03 13:30:00+00:00,2025-09-03 14:25:00+00:00,-0.0056013594310528,0.0159493670886077,reversal,0.7379866135771038,top_global
QQQ_20251010_145500,QQQ,2025-10-10 14:55:00+00:00,-1,11,136.47354996853656,7.322176088420655,180.7532598232257,20.10085714963357,0.5054932468324054,2025-10-10 14:40:00+00:00,2025-10-10 14:55:00+00:00,2025-10-10 15:00:00+00:00,2025-10-10 15:55:00+00:00,-0.0057187673605437,-0.0144284493525274,continuation,0.9290286795179474,min_quota
QQQ_20250822_134500,QQQ,2025-08-22 13:45:00+00:00,1,5,137.85836978271294,6.300838327066242,336.5167156245629,31.134897909209595,0.1917996624067685,2025-08-22 13:30:00+00:00,2025-08-22 13:45:00+00:00,2025-08-22 13:50:00+00:00,2025-08-22 14:45:00+00:00,0.004371791120215,0.011953982315261,continuation,0.919530308627966,min_quota
QQQ_20241015_141500,QQQ,2024-10-15 14:15:00+00:00,-1,6,94.79840514260206,7.077883233085628,252.8334295850177,11.188300167683163,0.1711429051631772,2024-10-15 14:00:00+00:00,2024-10-15 14:15:00+00:00,2024-10-15 14:20:00+00:00,2024-10-15 15:15:00+00:00,-0.003172053804457,-0.0075948602271811,continuation,0.8634267901093879,min_quota
QQQ_20250115_133000,QQQ,2025-01-15 13:30:00+00:00,1,3,142.721800059209,5.2601155485191535,220.12422132649323,53.02245213710426,0.5648947903496536,2025-01-15 13:15:00+00:00,2025-01-15 13:30:00+00:00,2025-01-15 13:35:00+00:00,2025-01-15 14:30:00+00:00,0.0142721800059213,-0.0010333131600506,unclear,0.8451503653796378,high_strength_unclear
QQQ_20260217_143000,QQQ,2026-02-17 14:30:00+00:00,1,16,107.84478414244349,5.178787845030966,255.88420748168144,7.931179440468504,0.1902046603215973,2026-02-17 14:15:00+00:00,2026-02-17 14:30:00+00:00,2026-02-17 14:35:00+00:00,2026-02-17 15:30:00+00:00,0.0041114435177911,-0.0118510627673563,reversal,0.8412529320363065,min_quota
QQQ_20260226_151000,QQQ,2026-02-26 15:10:00+00:00,-1,6,91.52486370395118,6.346117837702499,303.4602396000377,10.6436386652238,0.0937111749026295,2026-02-26 14:55:00+00:00,2026-02-26 15:10:00+00:00,2026-02-26 15:15:00+00:00,2026-02-26 16:10:00+00:00,-0.00497569345153,-0.0008539569408634,unclear,0.8365023459060679,high_strength_unclear
QQQ_20250521_171500,QQQ,2025-05-21 17:15:00+00:00,-1,4,118.18643564708296,6.338763348169369,7.471556290512279,5.423308148475551,1.1753020094132056,2025-05-21 17:00:00+00:00,2025-05-21 17:15:00+00:00,2025-05-21 17:20:00+00:00,2025-05-21 18:15:00+00:00,-0.0059229442208166,-0.0068066562542179,continuation,0.8337392837706998,min_quota
QQQ_20250404_100500,QQQ,2025-04-04 10:05:00+00:00,-1,9,174.18572180640805,6.0307628409515806,21.659149635893822,9.874442250069334,2.140539506742089,2025-04-04 09:50:00+00:00,2025-04-04 10:05:00+00:00,2025-04-04 10:10:00+00:00,2025-04-04 11:05:00+00:00,-0.005313092979127,-0.0205579370244853,continuation,0.8303752322934146,min_quota
QQQ_20250523_112000,QQQ,2025-05-23 11:20:00+00:00,-1,8,114.88580508892898,5.487817919213928,49.33065241547172,37.01571135137039,1.1980306211076026,2025-05-23 11:05:00+00:00,2025-05-23 11:20:00+00:00,2025-05-23 11:25:00+00:00,2025-05-23 12:20:00+00:00,-0.0043587398571733,-0.0153810072898548,continuation,0.8091079343692724,min_quota
QQQ_20240711_141000,QQQ,2024-07-11 14:10:00+00:00,-1,4,85.33451128423852,5.771082357046073,240.176381452672,18.08385233752475,0.2669066175510161,2024-07-11 13:55:00+00:00,2024-07-11 14:10:00+00:00,2024-07-11 14:15:00+00:00,2024-07-11 15:10:00+00:00,-0.0053835514204687,-0.0063473210371413,continuation,0.8049741365349194,min_quota
QQQ_20250212_133000,QQQ,2025-02-12 13:30:00+00:00,-1,3,127.15678201421277,5.791425074587585,156.70352523459297,51.88949220851542,0.329552360812527,2025-02-12 13:15:00+00:00,2025-02-12 13:30:00+00:00,2025-02-12 13:35:00+00:00,2025-02-12 14:30:00+00:00,-0.0109433177720238,-3.821899484035552e-05,unclear,0.801212098940465,high_strength_unclear
QQQ_20250227_144000,QQQ,2025-02-27 14:40:00+00:00,-1,8,111.2131814006223,4.492360531665042,316.04453529970067,11.144080797815077,0.2241888494098565,2025-02-27 14:25:00+00:00,2025-02-27 14:40:00+00:00,2025-02-27 14:45:00+00:00,2025-02-27 15:40:00+00:00,-0.007130589166136,-0.0038775887034859,continuation,0.7948877421757701,min_quota
QQQ_20250402_201000,QQQ,2025-04-02 20:10:00+00:00,1,8,368.6228658097579,5.538755217411356,4.002333578809073,14.577455145580409,7.994627623781813,2025-04-02 19:55:00+00:00,2025-04-02 20:10:00+00:00,2025-04-02 20:15:00+00:00,2025-04-02 21:10:00+00:00,0.0101858657985929,-0.0437629937629937,reversal,0.7880614233462158,min_quota
QQQ_20250820_134000,QQQ,2025-08-20 13:40:00+00:00,-1,5,80.76423603081251,6.528155961674351,285.1628309396089,10.841007610897092,0.0701176100277513,2025-08-20 13:25:00+00:00,2025-08-20 13:40:00+00:00,2025-08-20 13:45:00+00:00,2025-08-20 14:40:00+00:00,-0.0044692344236624,-0.0108167341239682,continuation,0.7859822117635504,min_quota
QQQ_20250722_134500,QQQ,2025-07-22 13:45:00+00:00,-1,4,76.55707795228395,6.618634252377413,299.68545994065283,16.139939309747575,0.0975878897642594,2025-07-22 13:30:00+00:00,2025-07-22 13:45:00+00:00,2025-07-22 13:50:00+00:00,2025-07-22 14:45:00+00:00,-0.0033306096347875,-0.0004010087598136,unclear,0.7722655966767757,high_strength_unclear
QQQ_20250318_133000,QQQ,2025-03-18 13:30:00+00:00,-1,5,93.26119450117298,6.193421889154344,126.15807390596476,7.42316315976289,0.0882819102625541,2025-03-18 13:15:00+00:00,2025-03-18 13:30:00+00:00,2025-03-18 13:35:00+00:00,2025-03-18 14:30:00+00:00,-0.0038641666666666,-0.0068498021103212,continuation,0.7606989677936269,min_quota
QQQ_20250422_211500,QQQ,2025-04-22 21:15:00+00:00,1,7,153.2118153346973,5.246315690266358,0.7339742402097015,4.438375022519697,33.20946206786425,2025-04-22 21:00:00+00:00,2025-04-22 21:15:00+00:00,2025-04-22 21:20:00+00:00,2025-04-22 22:15:00+00:00,0.0037178909418655,0.014107082725334,continuation,0.7586619817909133,min_quota
QQQ_20250409_171500,QQQ,2025-04-09 17:15:00+00:00,1,6,464.17878780735225,5.118334040880825,11.66705866879173,6.942752035050413,1.0934544713271288,2025-04-09 17:00:00+00:00,2025-04-09 17:15:00+00:00,2025-04-09 17:20:00+00:00,2025-04-09 18:15:00+00:00,0.0166662765384706,0.0487302281675223,continuation,0.7541547980721712,min_quota
QQQ_20250207_150000,QQQ,2025-02-07 15:00:00+00:00,-1,3,89.17729204614311,5.626543964636695,250.95736148621,29.413238725106268,0.2186907130125703,2025-02-07 14:45:00+00:00,2025-02-07 15:00:00+00:00,2025-02-07 15:05:00+00:00,2025-02-07 16:00:00+00:00,-0.0088389062323692,-0.0046675774134788,continuation,0.7527592301206093,min_quota
QQQ_20241001_133000,QQQ,2024-10-01 13:30:00+00:00,-1,5,72.49370068982408,6.104134082569496,380.690955693885,15.397545134441726,0.0604313844874392,2024-10-01 13:15:00+00:00,2024-10-01 13:30:00+00:00,2024-10-01 13:35:00+00:00,2024-10-01 14:30:00+00:00,-0.0037523067459503,-0.0133780640912177,continuation,0.7405657201857625,top_global
QQQ_20251106_145000,QQQ,2025-11-06 14:50:00+00:00,-1,10,83.82312328411246,6.3334175988762205,79.85688529910215,6.919141391628592,0.4073999872676572,2025-11-06 14:35:00+00:00,2025-11-06 14:50:00+00:00,2025-11-06 14:55:00+00:00,2025-11-06 15:50:00+00:00,-0.0035419886656363,-0.0084502035804302,continuation,0.7403226898957296,top_global
SPY_20251010_145500,SPY,2025-10-10 14:55:00+00:00,-1,9,107.5544378016513,6.921823218214859,610.7877947295423,24.986724989157462,0.1223882877680989,2025-10-10 14:40:00+00:00,2025-10-10 14:55:00+00:00,2025-10-10 15:00:00+00:00,2025-10-10 15:55:00+00:00,-0.005040517433648,-0.0109241437025523,continuation,0.8803788103223686,min_quota
SPY_20250402_201000,SPY,2025-04-02 20:10:00+00:00,1,8,273.00486024536053,5.436685690793616,7.978059700845625,14.569886793504075,5.035355137322609,2025-04-02 19:55:00+00:00,2025-04-02 20:10:00+00:00,2025-04-02 20:15:00+00:00,2025-04-02 21:10:00+00:00,0.0072965553882935,-0.033880127292227,reversal,0.8204340295038199,min_quota
SPY_20250422_211500,SPY,2025-04-22 21:15:00+00:00,1,7,139.33181473045008,5.366667441859324,0.726500583332586,4.158296602906113,17.260363944953763,2025-04-22 21:00:00+00:00,2025-04-22 21:15:00+00:00,2025-04-22 21:20:00+00:00,2025-04-22 22:15:00+00:00,0.0040231521017173,0.0102065889201805,continuation,0.8091157401445155,min_quota
SPY_20250523_112000,SPY,2025-05-23 11:20:00+00:00,-1,7,102.03549967001456,5.581093771273755,225.50446428571428,31.261622734679904,0.1847486577946611,2025-05-23 11:05:00+00:00,2025-05-23 11:20:00+00:00,2025-05-23 11:25:00+00:00,2025-05-23 12:20:00+00:00,-0.0032930280421918,-0.0123380310773836,continuation,0.7970221518805218,min_quota
SPY_20250115_133000,SPY,2025-01-15 13:30:00+00:00,1,3,116.05217212693918,5.355353078080848,325.9692167022249,66.46511561784759,0.3301579730397996,2025-01-15 13:15:00+00:00,2025-01-15 13:30:00+00:00,2025-01-15 13:35:00+00:00,2025-01-15 14:30:00+00:00,0.0110768703989043,0.0001862607311577,unclear,0.7969030418270115,high_strength_unclear
SPY_20250822_140000,SPY,2025-08-22 14:00:00+00:00,1,3,98.99594304600744,6.368167614131242,1080.0960028236125,37.99227980981225,0.0497177633829725,2025-08-22 13:45:00+00:00,2025-08-22 14:00:00+00:00,2025-08-22 14:05:00+00:00,2025-08-22 15:00:00+00:00,0.005230117345383,0.005086248464015,continuation,0.7960896506923266,min_quota
SPY_20250404_100500,SPY,2025-04-04 10:05:00+00:00,-1,6,124.15479237498415,5.285957159936843,22.654231175775664,9.600875254567754,1.7156088853857754,2025-04-04 09:50:00+00:00,2025-04-04 10:05:00+00:00,2025-04-04 10:10:00+00:00,2025-04-04 11:05:00+00:00,-0.0045028987410644,-0.0161706779245746,continuation,0.7816808398360044,min_quota
SPY_20260323_110500,SPY,2026-03-23 11:05:00+00:00,1,5,354.3166306494028,4.848055135568888,50.59626852372271,32.84235694620002,2.0703812279610263,2026-03-23 10:50:00+00:00,2026-03-23 11:05:00+00:00,2026-03-23 11:10:00+00:00,2026-03-23 12:05:00+00:00,0.0338139455306176,-0.0099146945100575,reversal,0.7695552347149048,min_quota
SPY_20250212_133000,SPY,2025-02-12 13:30:00+00:00,-1,3,100.79265748852208,5.572698773274685,362.09226932668327,66.04976389835986,0.1634894446723596,2025-02-12 13:15:00+00:00,2025-02-12 13:30:00+00:00,2025-02-12 13:35:00+00:00,2025-02-12 14:30:00+00:00,-0.0092488604082711,-0.0004000800160032,unclear,0.7580296075507136,high_strength_unclear
SPY_20241218_202500,SPY,2024-12-18 20:25:00+00:00,-1,7,116.60383824536602,5.021152188057772,13.1847608838866,10.369673131713302,1.477273402080441,2024-12-18 20:10:00+00:00,2024-12-18 20:25:00+00:00,2024-12-18 20:30:00+00:00,2024-12-18 21:25:00+00:00,-0.0032935641068728,-0.0115149880298075,continuation,0.7436742936443872,min_quota
SPY_20250521_171500,SPY,2025-05-21 17:15:00+00:00,-1,4,93.12627204159485,6.139914115516894,8.125424524276815,5.675913877389613,1.0223043686943756,2025-05-21 17:00:00+00:00,2025-05-21 17:15:00+00:00,2025-05-21 17:20:00+00:00,2025-05-21 18:15:00+00:00,-0.0053094352384173,-0.0053717743854757,continuation,0.742204411879426,min_quota
SPY_20250409_171500,SPY,2025-04-09 17:15:00+00:00,1,8,429.51629611921226,5.163290719594848,16.705082907440033,7.495383234157182,0.8834297862526492,2025-04-09 17:00:00+00:00,2025-04-09 17:15:00+00:00,2025-04-09 17:20:00+00:00,2025-04-09 18:15:00+00:00,0.0142405063291137,0.0424336973478938,continuation,0.7345395855663241,min_quota
SPY_20260309_191500,SPY,2026-03-09 19:15:00+00:00,1,5,103.5125661868852,5.0671282931004695,6.929795328031023,3.590683976972492,2.158669359110088,2026-03-09 19:00:00+00:00,2026-03-09 19:15:00+00:00,2026-03-09 19:20:00+00:00,2026-03-09 20:15:00+00:00,0.0046846793083383,0.0045885864480776,continuation,0.7300970843547252,min_quota
